CASE_ID,PARTY_NUMBER,VICTIM_NUMBER,VICTIM_ROLE,VICTIM_SEX,VICTIM_AGE,VICTIM_DEGREE_OF_INJURY,VICTIM_SEATING_POSITION,VICTIM_SAFETY_EQUIP_1,VICTIM_SAFETY_EQUIP_2,VICTIM_EJECTED,COUNTY,CITY,ACCIDENT_YEAR
5091922,1,2,2,M,998,0,4,G,M,0,"SAN DIEGO","SAN DIEGO",2011
5091922,2,1,3,F,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5091927,1,1,3,F,45,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5091934,1,1,3,F,22,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5091939,1,1,3,F,14,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5092135,2,1,3,F,30,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5092236,2,1,3,F,47,2,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5093649,1,1,3,M,40,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5094132,1,1,3,F,50,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5094136,1,1,3,M,31,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5094136,2,1,2,F,26,0,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5094173,2,1,3,F,60,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5094181,2,1,3,M,80,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5094193,2,1,3,M,60,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5094201,1,1,3,F,16,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5094828,1,1,4,M,23,3,1,P,V,1,"SAN DIEGO",ESCONDIDO,2011
5095893,2,1,3,F,68,2,9,P,-,3,"SAN DIEGO",UNINCORPORATED,2011
5096182,2,1,3,F,28,4,9,-,-,3,"SAN DIEGO",CARLSBAD,2011
5096198,2,1,3,F,19,3,9,-,-,3,"SAN DIEGO",CARLSBAD,2011
5096239,2,1,3,M,29,2,9,-,-,3,"SAN DIEGO",CARLSBAD,2011
5096445,1,1,4,M,15,2,1,P,W,2,"SAN DIEGO",CARLSBAD,2011
5096480,2,1,4,M,14,3,1,P,W,1,"SAN DIEGO","EL CAJON",2011
5096507,1,1,3,F,12,3,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5096507,2,1,2,F,2,0,6,M,Q,0,"SAN DIEGO","EL CAJON",2011
5096511,1,1,2,M,15,0,3,M,G,0,"SAN DIEGO","EL CAJON",2011
5096511,2,1,3,F,51,4,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5096787,1,1,4,M,46,4,1,-,V,1,"SAN DIEGO","SAN MARCOS",2011
5097791,2,1,3,M,20,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2011
5097982,1,1,4,M,30,2,1,P,V,1,"SAN DIEGO",OCEANSIDE,2011
5098183,2,1,3,M,52,4,9,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5098836,2,1,3,M,43,2,9,-,-,3,"SAN DIEGO",VISTA,2011
5098847,2,1,3,M,13,4,9,-,-,3,"SAN DIEGO",VISTA,2011
5099283,2,1,4,M,17,3,1,P,V,0,"SAN DIEGO",ESCONDIDO,2011
5099298,2,1,4,M,47,3,9,P,W,2,"SAN DIEGO",ESCONDIDO,2011
5099311,2,1,3,M,14,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2011
5099319,2,1,3,M,12,3,1,-,-,0,"SAN DIEGO",ESCONDIDO,2011
5099333,1,1,3,F,13,3,9,P,-,3,"SAN DIEGO",ESCONDIDO,2011
5099914,1,1,2,F,3,0,6,M,G,0,"SAN DIEGO",POWAY,2011
5099914,2,1,4,M,40,4,1,P,W,0,"SAN DIEGO",POWAY,2011
5100011,2,1,3,M,50,4,0,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5100024,1,1,3,F,35,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5100068,1,1,2,F,25,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5100068,1,2,2,F,6,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5100068,1,3,2,F,37,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5100068,2,1,3,M,10,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5100072,2,1,3,M,32,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5100076,1,1,2,F,21,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5100076,2,1,3,F,49,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5100173,2,1,4,M,47,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5100197,2,1,3,M,28,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5100215,1,1,4,M,15,4,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2011
5100215,2,1,2,F,10,0,6,P,G,0,"SAN DIEGO",UNINCORPORATED,2011
5100229,2,1,3,F,56,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5101363,1,1,3,F,37,4,9,-,-,3,"SAN DIEGO","LEMON GROVE",2011
5101856,1,1,3,M,14,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5101892,1,1,4,M,53,3,9,P,V,2,"SAN DIEGO","SAN DIEGO",2011
5101904,1,1,1,M,24,4,1,L,G,3,"SAN DIEGO","SAN DIEGO",2011
5101904,1,2,2,M,24,3,3,L,F,3,"SAN DIEGO","SAN DIEGO",2011
5101912,2,1,3,F,17,4,0,N,A,3,"SAN DIEGO","SAN DIEGO",2011
5101916,2,1,3,M,43,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5101920,2,1,3,F,18,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5101937,1,1,4,M,46,3,1,V,-,0,"SAN DIEGO","SAN DIEGO",2011
5102262,1,1,4,M,72,3,1,P,V,1,"SAN DIEGO","SAN DIEGO",2011
5102699,2,1,4,M,37,4,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2011
5103554,2,1,4,M,16,3,1,P,A,0,"SAN DIEGO","LA MESA",2011
5103818,2,1,3,F,37,3,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5103927,2,1,3,M,15,3,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5103987,1,1,3,M,28,4,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5104119,1,1,4,M,51,3,1,V,-,0,"SAN DIEGO","EL CAJON",2011
5104119,2,1,2,M,21,0,6,G,-,0,"SAN DIEGO","EL CAJON",2011
5104189,1,1,3,F,23,4,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2011
5104298,1,1,4,M,48,3,1,P,V,1,"SAN DIEGO","EL CAJON",2011
5104973,1,1,4,M,13,3,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2011
5104984,1,1,4,M,30,3,1,P,V,2,"SAN DIEGO",UNINCORPORATED,2011
5105003,1,1,3,M,16,2,9,P,-,0,"SAN DIEGO",UNINCORPORATED,2011
5105099,2,1,3,M,26,2,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5105789,1,1,3,M,28,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5105875,1,1,4,M,37,3,9,P,W,0,"SAN DIEGO",CARLSBAD,2011
5106340,1,1,4,M,16,3,1,P,-,1,"SAN DIEGO",ESCONDIDO,2011
5106542,2,1,3,F,59,3,0,P,-,0,"SAN DIEGO",UNINCORPORATED,2011
5107272,1,1,4,M,44,3,1,W,-,1,"SAN DIEGO",UNINCORPORATED,2011
5107272,2,1,2,F,47,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2011
5107373,2,1,3,-,17,2,0,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5107451,1,1,4,M,45,3,1,V,-,1,"SAN DIEGO","SAN DIEGO",2011
5107965,1,1,3,M,47,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5108000,1,1,4,M,19,3,1,P,V,1,"SAN DIEGO",OCEANSIDE,2011
5109754,1,1,2,F,77,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2011
5109754,2,1,4,M,8,3,1,P,W,0,"SAN DIEGO",UNINCORPORATED,2011
5111851,1,1,3,F,7,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2011
5111886,2,1,3,M,12,3,9,-,-,0,"SAN DIEGO","CHULA VISTA",2011
5111931,2,1,3,M,49,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2011
5114417,1,1,2,F,4,0,6,M,Q,0,"SAN DIEGO",UNINCORPORATED,2011
5114417,2,1,3,M,19,2,9,P,-,3,"SAN DIEGO",UNINCORPORATED,2011
5114457,1,1,4,M,60,3,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2011
5114457,2,1,4,M,62,2,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2011
5115234,1,1,3,M,49,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5115381,2,1,3,F,33,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5115395,3,1,3,F,26,4,9,M,H,0,"SAN DIEGO","SAN DIEGO",2011
5115419,1,1,3,M,39,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5115423,2,1,3,M,47,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5115427,1,1,2,F,35,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5115427,1,2,2,M,1,0,6,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5115427,1,3,2,M,1,0,4,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5115427,2,1,4,M,55,3,1,P,A,1,"SAN DIEGO","SAN DIEGO",2011
5115431,2,1,4,M,32,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2011
5115776,1,1,4,F,23,4,0,-,V,0,"SAN DIEGO","SAN DIEGO",2011
5115937,2,1,4,M,12,3,1,P,W,2,"SAN DIEGO",OCEANSIDE,2011
5116963,2,1,3,M,39,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5116971,1,1,2,M,69,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5116971,2,1,3,F,73,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5116978,2,1,3,-,49,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5116979,1,1,3,M,42,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5116982,2,1,3,M,11,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5117010,1,1,4,M,63,4,1,P,W,1,"SAN DIEGO","SAN DIEGO",2011
5117217,1,1,4,M,20,3,1,-,V,1,"SAN DIEGO","SAN DIEGO",2011
5117229,1,1,3,M,28,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5117241,2,1,4,F,22,3,0,-,N,3,"SAN DIEGO","SAN DIEGO",2011
5117257,2,1,3,M,88,3,0,P,A,3,"SAN DIEGO","SAN DIEGO",2011
5117261,1,1,3,F,7,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5117431,2,1,4,M,82,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5117439,1,1,4,M,60,3,9,P,W,3,"SAN DIEGO","SAN DIEGO",2011
5117927,2,1,4,F,33,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5117952,2,1,4,F,20,3,9,P,V,3,"SAN DIEGO","SAN DIEGO",2011
5117995,1,1,3,M,40,4,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5118772,1,1,4,F,19,4,9,-,-,3,"SAN DIEGO",CARLSBAD,2011
5120017,2,1,3,M,20,4,9,-,-,3,"SAN DIEGO",POWAY,2011
5120069,1,1,3,M,57,3,9,-,-,3,"SAN DIEGO",POWAY,2011
5120508,2,1,3,M,60,2,9,-,-,0,"SAN DIEGO",ESCONDIDO,2011
5124085,1,1,2,F,998,0,3,B,-,0,"SAN DIEGO",ESCONDIDO,2011
5124085,2,1,4,F,56,3,1,V,-,1,"SAN DIEGO",ESCONDIDO,2011
5124089,2,1,3,M,37,4,9,-,-,0,"SAN DIEGO",ESCONDIDO,2011
5124808,2,1,4,M,38,3,9,P,W,3,"SAN DIEGO",CORONADO,2011
5125091,1,1,4,M,38,4,1,P,A,0,"SAN DIEGO","SAN DIEGO",2011
5125104,1,1,4,M,14,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5125107,2,1,4,M,37,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2011
5125112,1,1,4,M,32,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2011
5125112,2,1,2,F,59,0,3,M,G,3,"SAN DIEGO","SAN DIEGO",2011
5125129,2,1,3,F,16,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5125141,2,1,3,M,52,4,0,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5125157,1,1,2,M,3,0,6,P,Q,0,"SAN DIEGO",UNINCORPORATED,2011
5125157,2,1,4,M,45,3,1,P,W,1,"SAN DIEGO",UNINCORPORATED,2011
5125189,1,1,3,M,11,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2011
5125189,2,1,2,F,44,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2011
5125189,2,2,2,M,17,0,4,M,G,0,"SAN DIEGO",UNINCORPORATED,2011
5125861,1,1,2,F,7,0,4,P,E,0,"SAN DIEGO",ENCINITAS,2011
5125861,1,2,2,M,5,0,6,P,Q,0,"SAN DIEGO",ENCINITAS,2011
5125861,2,1,4,M,67,2,1,P,W,1,"SAN DIEGO",ENCINITAS,2011
5125862,2,1,3,M,22,2,9,-,-,3,"SAN DIEGO","SOLANA BEACH",2011
5125878,2,1,4,M,31,4,9,-,-,3,"SAN DIEGO","DEL MAR",2011
5125897,1,1,4,M,43,3,0,V,-,1,"SAN DIEGO",ENCINITAS,2011
5125897,1,2,2,F,27,3,0,X,-,1,"SAN DIEGO",ENCINITAS,2011
5126203,1,1,3,F,14,4,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2011
5126203,2,1,2,M,59,0,3,M,G,0,"SAN DIEGO",UNINCORPORATED,2011
5126230,1,1,4,M,49,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5126506,2,1,3,M,19,4,9,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5126530,2,1,3,F,58,3,0,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5126539,2,1,4,M,20,4,9,P,A,0,"SAN DIEGO","CHULA VISTA",2011
5126550,1,1,3,M,16,3,0,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5126754,1,1,4,M,34,4,1,P,V,1,"SAN DIEGO","CHULA VISTA",2011
5126770,2,1,4,M,19,3,9,-,-,3,"SAN DIEGO","CHULA VISTA",2011
5127320,1,1,3,M,8,3,9,-,-,3,"SAN DIEGO",VISTA,2011
5127344,2,1,3,M,19,4,9,-,-,3,"SAN DIEGO",VISTA,2011
5127610,2,1,3,-,51,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5127642,1,1,4,M,22,2,1,P,X,1,"SAN DIEGO","SAN DIEGO",2011
5127642,2,1,1,M,28,3,1,M,W,1,"SAN DIEGO","SAN DIEGO",2011
5127642,2,2,2,F,27,3,2,P,Y,1,"SAN DIEGO","SAN DIEGO",2011
5127650,2,1,3,F,19,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5127677,1,1,3,M,47,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5127948,2,1,3,M,39,4,9,P,-,0,"SAN DIEGO",ESCONDIDO,2011
5128051,1,1,3,M,64,2,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5128055,2,1,3,M,12,4,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5128067,1,1,3,F,12,4,1,-,-,3,"SAN DIEGO","EL CAJON",2011
5128067,2,1,2,M,43,0,3,M,G,0,"SAN DIEGO","EL CAJON",2011
5128067,2,2,2,M,2,0,6,P,Q,0,"SAN DIEGO","EL CAJON",2011
5128096,2,1,3,M,48,4,9,-,-,3,"SAN DIEGO","LEMON GROVE",2011
5128412,2,1,4,M,39,3,1,-,-,1,"SAN DIEGO","SAN DIEGO",2011
5128420,1,1,4,M,20,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2011
5128435,1,1,4,M,9,3,1,P,B,1,"SAN DIEGO","SAN DIEGO",2011
5128448,1,1,4,M,11,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128501,2,1,4,M,57,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128570,1,1,3,F,17,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128582,1,1,3,M,77,4,9,-,-,1,"SAN DIEGO","SAN DIEGO",2011
5128597,2,1,3,F,32,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128609,1,1,4,M,50,3,9,P,W,3,"SAN DIEGO","SAN DIEGO",2011
5128609,2,1,2,F,85,0,9,M,G,3,"SAN DIEGO","SAN DIEGO",2011
5128609,2,2,2,M,87,0,6,M,G,3,"SAN DIEGO","SAN DIEGO",2011
5128614,2,1,3,M,14,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128622,2,1,4,M,33,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5128637,1,1,3,M,63,2,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5129994,1,1,1,M,9,3,1,P,V,1,"SAN DIEGO",OCEANSIDE,2011
5129994,2,1,2,M,17,0,3,M,G,0,"SAN DIEGO",OCEANSIDE,2011
5130702,2,1,4,M,59,4,1,P,V,1,"SAN DIEGO","EL CAJON",2011
5131862,2,1,4,M,51,4,1,-,W,1,"SAN DIEGO",UNINCORPORATED,2011
5131874,1,1,3,M,50,2,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2011
5132054,2,1,3,F,17,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5132404,1,1,4,F,19,3,1,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133181,1,1,4,M,53,2,1,P,A,1,"SAN DIEGO","EL CAJON",2011
5133522,2,1,4,M,998,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133526,2,1,3,F,20,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133534,1,1,4,M,15,3,1,P,V,2,"SAN DIEGO","SAN DIEGO",2011
5133534,2,1,2,F,70,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5133538,1,1,4,M,41,4,1,-,V,1,"SAN DIEGO","SAN DIEGO",2011
5133542,1,1,3,F,15,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133546,2,1,3,F,47,3,0,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133573,2,1,1,M,47,3,1,A,P,1,"SAN DIEGO","SAN DIEGO",2011
5133577,1,1,4,M,14,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5133577,2,1,2,M,998,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5133589,2,1,3,F,55,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5133593,2,1,3,F,69,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5134256,1,1,4,M,14,3,1,P,V,1,"SAN DIEGO",UNINCORPORATED,2011
5135410,1,1,3,M,31,2,9,-,-,3,"SAN DIEGO","SAN MARCOS",2011
5135437,1,1,2,M,6,0,4,M,Q,0,"SAN DIEGO","SAN MARCOS",2011
5135437,1,2,2,F,2,0,6,M,H,0,"SAN DIEGO","SAN MARCOS",2011
5135437,2,1,3,M,38,4,9,-,-,3,"SAN DIEGO","SAN MARCOS",2011
5136593,2,1,3,F,24,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5136634,1,1,4,M,44,3,1,P,W,1,"SAN DIEGO","SAN DIEGO",2011
5136634,2,1,2,F,22,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5136637,2,1,3,M,60,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5137416,2,1,3,F,13,3,9,-,-,3,"SAN DIEGO",OCEANSIDE,2011
5137625,2,1,3,M,69,3,0,P,N,0,"SAN DIEGO","SAN DIEGO",2011
5137692,1,1,3,M,18,4,1,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5137704,1,1,4,M,57,4,1,W,-,3,"SAN DIEGO","SAN DIEGO",2011
5138355,1,1,4,M,16,3,1,P,V,1,"SAN DIEGO",ESCONDIDO,2011
5138355,2,1,2,F,1,0,4,M,G,0,"SAN DIEGO",ESCONDIDO,2011
5138656,1,1,3,M,15,2,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5138656,2,1,2,F,15,0,3,M,G,0,"SAN DIEGO","EL CAJON",2011
5138688,1,1,4,M,15,4,1,P,V,0,"SAN DIEGO","EL CAJON",2011
5138754,1,1,3,M,11,3,9,-,-,3,"SAN DIEGO",VISTA,2011
5139139,1,1,4,F,18,3,1,P,V,1,"SAN DIEGO",OCEANSIDE,2011
5139634,1,1,4,M,22,2,1,P,V,2,"SAN DIEGO","SAN DIEGO",2011
5139666,2,1,3,F,59,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5141096,1,1,3,M,18,4,9,-,-,3,"SAN DIEGO",ENCINITAS,2011
5144020,2,1,4,F,16,3,9,M,P,3,"SAN DIEGO",CORONADO,2011
5144109,1,1,3,M,13,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5144595,2,1,4,M,22,3,1,P,V,0,"SAN DIEGO","SAN DIEGO",2011
5145190,1,1,3,M,8,4,9,-,-,0,"SAN DIEGO",ESCONDIDO,2011
5145190,2,1,2,F,77,0,3,M,G,0,"SAN DIEGO",ESCONDIDO,2011
5145286,1,1,3,F,31,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5145286,2,1,2,F,62,0,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5145298,1,1,3,F,22,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5145323,1,1,4,M,13,3,1,W,-,0,"SAN DIEGO","SAN DIEGO",2011
5145331,2,1,4,M,79,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5145343,1,1,3,M,46,4,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5147286,1,1,3,F,33,3,9,P,-,0,"SAN DIEGO","NATIONAL CITY",2011
5147418,1,1,4,M,51,3,9,P,-,0,"SAN DIEGO","NATIONAL CITY",2011
5147418,2,1,2,F,41,0,3,M,G,0,"SAN DIEGO","NATIONAL CITY",2011
5147418,2,2,2,F,11,0,6,P,G,0,"SAN DIEGO","NATIONAL CITY",2011
5147418,2,3,2,F,6,0,4,P,G,0,"SAN DIEGO","NATIONAL CITY",2011
5147437,1,1,4,M,48,4,1,V,-,0,"SAN DIEGO","EL CAJON",2011
5147511,2,1,3,M,56,3,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5147671,1,1,2,M,22,4,1,P,V,1,"SAN DIEGO",OCEANSIDE,2011
5147671,2,1,2,M,56,0,3,M,G,0,"SAN DIEGO",OCEANSIDE,2011
5147700,1,1,3,M,56,2,9,P,-,0,"SAN DIEGO",UNINCORPORATED,2011
5147708,1,1,4,M,29,4,1,V,-,0,"SAN DIEGO",UNINCORPORATED,2011
5147708,1,2,2,F,30,4,9,-,X,1,"SAN DIEGO",UNINCORPORATED,2011
5148867,1,1,3,F,60,2,9,P,-,0,"SAN DIEGO","SAN DIEGO",2011
5149821,1,1,1,F,61,4,1,M,H,0,"SAN DIEGO","LEMON GROVE",2011
5149821,2,1,3,F,59,3,9,-,-,3,"SAN DIEGO","LEMON GROVE",2011
5150314,1,1,3,M,34,3,9,-,-,0,"SAN DIEGO","SAN DIEGO",2011
5150584,1,1,4,M,61,3,1,P,W,0,"SAN DIEGO",ENCINITAS,2011
5150624,1,1,4,M,61,4,0,P,W,0,"SAN DIEGO","DEL MAR",2011
5150628,2,1,4,M,29,3,0,P,W,0,"SAN DIEGO","DEL MAR",2011
5150740,2,1,3,M,69,3,9,-,-,3,"SAN DIEGO",ENCINITAS,2011
5150748,1,1,4,F,16,2,1,P,W,1,"SAN DIEGO",ENCINITAS,2011
5150803,2,1,3,M,51,3,0,N,A,3,"SAN DIEGO","SAN DIEGO",2011
5150808,2,1,3,M,28,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5150810,2,1,4,M,49,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2011
5150835,1,1,2,F,19,0,3,M,G,0,"SAN DIEGO","SAN DIEGO",2011
5150835,2,1,3,F,30,3,1,N,-,0,"SAN DIEGO","SAN DIEGO",2011
5150850,1,1,4,M,32,4,1,P,V,1,"SAN DIEGO","SAN DIEGO",2011
5150927,1,1,3,M,39,2,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5151744,1,1,4,M,11,3,1,P,W,2,"SAN DIEGO",OCEANSIDE,2011
5152003,2,1,3,F,62,3,9,P,H,0,"SAN DIEGO","SAN DIEGO",2011
5152030,1,1,4,F,30,3,1,P,V,3,"SAN DIEGO","SAN DIEGO",2011
5152058,2,1,3,M,59,4,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5152371,2,1,3,M,62,3,9,-,-,0,"SAN DIEGO",ESCONDIDO,2011
5152463,2,1,3,F,17,4,1,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5152472,1,1,2,M,16,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2011
5152472,2,1,4,F,11,4,1,P,-,1,"SAN DIEGO","CHULA VISTA",2011
5152575,1,1,4,M,14,3,1,P,V,0,"SAN DIEGO","CHULA VISTA",2011
5152575,2,1,2,F,17,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2011
5152575,2,2,2,F,13,0,4,M,G,0,"SAN DIEGO","CHULA VISTA",2011
5152580,1,1,4,M,34,3,1,P,Y,1,"SAN DIEGO","CHULA VISTA",2011
5152580,2,1,2,-,998,0,3,M,G,0,"SAN DIEGO","CHULA VISTA",2011
5152587,2,1,4,M,17,4,1,V,-,2,"SAN DIEGO","CHULA VISTA",2011
5152596,2,1,4,F,26,4,1,P,V,0,"SAN DIEGO","CHULA VISTA",2011
5152608,2,1,3,M,30,3,9,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5152624,2,1,3,M,15,3,0,P,-,0,"SAN DIEGO","CHULA VISTA",2011
5152628,2,1,4,M,17,3,9,V,-,0,"SAN DIEGO","CHULA VISTA",2011
5152664,2,1,4,M,26,3,1,P,W,0,"SAN DIEGO","SAN DIEGO",2011
5153406,1,1,4,M,55,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2011
5153406,2,1,4,F,46,3,1,P,-,3,"SAN DIEGO","SAN DIEGO",2011
5153414,2,1,4,M,63,3,1,P,W,3,"SAN DIEGO","SAN DIEGO",2011
5153422,1,1,4,M,32,3,1,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5153482,1,1,3,M,16,3,9,-,-,3,"SAN DIEGO",UNINCORPORATED,2011
5153519,1,1,3,M,37,3,9,-,-,3,"SAN DIEGO","SAN DIEGO",2011
5155576,1,1,3,M,45,3,9,-,-,3,"SAN DIEGO","LEMON GROVE",2011
5155935,2,1,3,M,49,4,9,-,-,3,"SAN DIEGO",OCEANSIDE,2011
5156184,2,1,3,M,45,2,9,-,-,3,"SAN DIEGO","EL CAJON",2011
5156435,1,1,3,M,54,2,9,-,-,3,"SAN DIEGO",ESCONDIDO,2011
5156435,2,1,2,M,6,0,6,P,G,0,"SAN DIEGO",ESCONDIDO,2011
5156435,2,2,2,M,6,0,4,P,G,0,"SAN DIEGO",ESCONDIDO,2011
